StartDate,Value (kWh),day_of_week_x,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,hdd,cdd
2017-04-02 09:00:00,0.456,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 10:00:00,0.66,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 11:00:00,0.437,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 12:00:00,0.367,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 13:00:00,0.366,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 14:00:00,0.809,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 15:00:00,0.604,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 16:00:00,0.636,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 17:00:00,0.8,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 18:00:00,0.943,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 19:00:00,0.866,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 20:00:00,0.851,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 21:00:00,0.911,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 22:00:00,1.491,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-02 23:00:00,1.261,6,83.0,74.3,68.0,73.0,68.2,61.0,93.0,81.5,62.0,25.0,12.9,0.0,29.8,29.6,29.5,0.07,,
2017-04-03 00:00:00,1.858,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,6.900000000000006
2017-04-03 01:00:00,0.311,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 02:00:00,0.29,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 03:00:00,0.928,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 04:00:00,0.7929999999999999,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 05:00:00,0.319,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 06:00:00,1.199,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 07:00:00,0.7559999999999999,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 08:00:00,0.2769999999999999,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 09:00:00,0.253,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 10:00:00,0.205,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 11:00:00,0.289,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 12:00:00,0.286,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 13:00:00,0.265,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 14:00:00,0.236,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 15:00:00,0.271,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 16:00:00,0.42,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 17:00:00,0.695,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 18:00:00,0.721,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 19:00:00,1.225,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 20:00:00,1.285,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 21:00:00,2.471,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 22:00:00,1.396,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-03 23:00:00,0.757,0,86.0,71.9,58.0,62.0,52.9,46.0,81.0,55.1,26.0,13.0,7.3,0.0,29.7,29.6,29.6,0.02,,
2017-04-04 00:00:00,0.7390000000000001,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,9.599999999999994
2017-04-04 01:00:00,0.444,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 02:00:00,0.307,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 03:00:00,0.722,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 04:00:00,0.288,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 05:00:00,0.7509999999999999,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 06:00:00,1.003,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 07:00:00,0.451,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 08:00:00,0.616,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 09:00:00,0.276,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 10:00:00,0.273,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 11:00:00,0.528,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 12:00:00,0.2769999999999999,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 13:00:00,0.255,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 14:00:00,0.253,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 15:00:00,0.696,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 16:00:00,0.825,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 17:00:00,1.208,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 18:00:00,1.351,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 19:00:00,1.243,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 20:00:00,1.36,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 21:00:00,1.008,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 22:00:00,2.299,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-04 23:00:00,1.43,1,87.0,74.6,60.0,70.0,60.2,48.0,96.0,65.8,26.0,20.0,9.1,0.0,29.6,29.6,29.5,0.0,,
2017-04-05 00:00:00,1.199,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,3.0
2017-04-05 01:00:00,0.315,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 02:00:00,0.278,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 03:00:00,0.987,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 04:00:00,1.128,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 05:00:00,0.738,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 06:00:00,0.898,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 07:00:00,0.369,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 08:00:00,0.331,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 09:00:00,0.317,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 10:00:00,0.316,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 11:00:00,0.353,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 12:00:00,0.327,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 13:00:00,0.317,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 14:00:00,0.3429999999999999,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 15:00:00,0.462,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 16:00:00,0.48,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 17:00:00,0.36,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 18:00:00,0.28,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 19:00:00,0.411,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 20:00:00,0.69,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 21:00:00,0.7140000000000001,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 22:00:00,0.484,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-05 23:00:00,0.433,2,75.0,68.0,55.0,70.0,49.5,38.0,90.0,54.6,30.0,23.0,12.7,0.0,30.0,29.8,29.6,0.0,,
2017-04-06 00:00:00,0.315,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,0.4000000000000057,
2017-04-06 01:00:00,0.283,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 02:00:00,0.289,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 03:00:00,0.316,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 04:00:00,0.28,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 05:00:00,0.305,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 06:00:00,0.634,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 07:00:00,0.346,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 08:00:00,0.244,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 09:00:00,0.203,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 10:00:00,0.255,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 11:00:00,0.299,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 12:00:00,0.2789999999999999,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 13:00:00,0.206,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 14:00:00,0.423,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 15:00:00,0.426,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 16:00:00,0.377,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 17:00:00,0.304,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 18:00:00,0.295,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 19:00:00,0.406,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 20:00:00,0.511,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 21:00:00,0.363,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 22:00:00,0.31,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-06 23:00:00,0.287,3,78.0,64.6,51.0,46.0,40.5,33.0,74.0,46.2,21.0,7.0,3.1,0.0,30.2,30.1,30.0,0.0,,
2017-04-07 00:00:00,0.296,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,2.4000000000000057
2017-04-07 01:00:00,0.374,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 02:00:00,0.353,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 03:00:00,0.293,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 04:00:00,0.284,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 05:00:00,0.303,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 06:00:00,0.893,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 07:00:00,0.833,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 08:00:00,0.324,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 09:00:00,0.297,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 10:00:00,0.246,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 11:00:00,0.289,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 12:00:00,0.362,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 13:00:00,0.336,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 14:00:00,0.337,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 15:00:00,0.299,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 16:00:00,0.297,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 17:00:00,0.284,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 18:00:00,0.664,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 19:00:00,0.764,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 20:00:00,0.866,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 21:00:00,0.53,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 22:00:00,0.636,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-07 23:00:00,0.327,4,80.0,67.4,52.0,52.0,47.5,43.0,86.0,52.9,27.0,15.0,4.5,0.0,30.1,30.1,30.0,0.0,,
2017-04-08 00:00:00,0.293,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,4.400000000000006
2017-04-08 01:00:00,0.28,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 02:00:00,0.273,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 03:00:00,0.778,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 04:00:00,0.3879999999999999,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 05:00:00,0.348,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 06:00:00,0.303,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 07:00:00,0.335,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 08:00:00,0.32,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 09:00:00,0.416,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 10:00:00,0.239,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 11:00:00,0.241,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 12:00:00,0.284,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 13:00:00,0.278,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 14:00:00,0.335,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 15:00:00,0.2689999999999999,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 16:00:00,0.362,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 17:00:00,0.75,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 18:00:00,0.973,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 19:00:00,0.537,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 20:00:00,0.902,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 21:00:00,0.954,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 22:00:00,0.573,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-08 23:00:00,0.342,5,81.0,69.4,54.0,57.0,53.6,51.0,93.0,60.1,36.0,22.0,9.3,0.0,30.0,29.9,29.9,0.0,,
2017-04-09 00:00:00,0.287,6,83.0,73.1,65.0,64.0,60.3,57.0,79.0,65.1,44.0,22.0,12.8,5.0,29.9,29.9,29.8,0.0,,8.099999999999994
2017-04-09 01:00:00,0.2689999999999999,6,83.0,73.1,65.0,64.0,60.3,57.0,79.0,65.1,44.0,22.0,12.8,5.0,29.9,29.9,29.8,0.0,,
